file,makespan,gap
ta01,1841,57.35174654752234
ta01,1937,57.35174654752234
ta01,1841,49.553208773354996
ta01,1915,57.35174654752234
ta01,1915,57.35174654752234
ta01,1832,57.35174654752234
ta02,2047,67.36334405144694
ta02,2082,53.536977491961416
ta02,2082,71.86495176848875
ta02,2082,67.36334405144694
ta02,2047,54.662379421221864
ta02,1924,54.662379421221864
ta02,1924,59.4855305466238
ta02,2082,59.64630225080386
ta02,1986,59.64630225080386
ta02,1984,67.36334405144694
ta03,2127,74.30213464696223
ta03,2127,74.30213464696223
ta03,2146,77.83251231527095
ta03,2123,68.22660098522168
ta03,2166,82.01970443349754
ta03,2077,82.01970443349754
ta03,2166,74.30213464696223
ta03,2217,77.83251231527095
ta03,2145,77.83251231527095
ta03,2127,72.495894909688
ta04,2041,78.80851063829788
ta04,2089,70.72340425531914
ta04,2026,76.59574468085107
ta04,2095,72.42553191489361
ta04,2101,78.80851063829788
ta04,2101,78.80851063829788
ta04,2037,78.80851063829788
ta04,2101,72.42553191489361
ta04,2066,72.42553191489361
ta04,1998,78.80851063829788
ta05,2006,69.19934640522875
ta05,2000,75.49019607843137
ta05,2100,59.47712418300654
ta05,2028,68.13725490196079
ta05,2148,68.13725490196079
ta05,1958,59.47712418300654
ta05,2028,56.78104575163398
ta05,1893,71.56862745098039
ta05,2118,66.17647058823529
ta05,2052,75.49019607843137
ta06,1917,52.019386106623585
ta06,1847,54.36187399030694
ta06,1917,60.01615508885298
ta06,1917,64.45880452342489
ta06,1981,58.40064620355412
ta06,1882,49.19224555735057
ta06,1882,64.45880452342489
ta06,1981,57.996768982229405
ta06,1847,64.45880452342489
ta06,1882,49.19224555735057
ta07,2309,71.0676446617767
ta07,2309,73.92013039934801
ta07,2090,88.18255908720457
ta07,2219,73.92013039934801
ta07,2250,83.37408312958435
ta07,2309,62.51018744906276
ta07,2309,88.18255908720457
ta07,2309,62.51018744906276
ta07,2309,69.68215158924205
ta07,2250,83.37408312958435
ta08,2082,72.88414133114215
ta08,2104,74.28101889893179
ta08,2096,76.66392769104355
ta08,2082,67.05012325390304
ta08,2055,72.88414133114215
ta08,2104,67.05012325390304
ta08,2128,67.05012325390304
ta08,2104,72.88414133114215
ta08,2104,68.85784716516024
ta08,2096,76.66392769104355
ta09,2112,67.73940345368918
ta09,2069,65.54160125588697
ta09,2218,74.09733124018838
ta09,2112,72.05651491365776
ta09,2218,59.02668759811617
ta09,2218,74.09733124018838
ta09,2218,61.9309262166405
ta09,2192,74.09733124018838
ta09,2218,65.77708006279434
ta09,2218,72.05651491365776
ta10,2178,71.39403706688154
ta10,2092,68.5737308622079
ta10,2073,71.39403706688154
ta10,1989,74.61724415793715
ta10,2127,71.39403706688154
ta10,2167,71.87751813053988
ta10,2073,75.50362610797744
ta10,2073,74.61724415793715
ta10,2127,71.39403706688154
ta10,2167,67.04270749395648
ta11,2534,109.14588057445201
ta11,2673,97.27891156462584
ta11,2610,91.53439153439153
ta11,2532,94.17989417989418
ta11,2438,95.38926681783825
ta11,2613,84.27815570672713
ta11,2753,91.38321995464852
ta11,2610,97.27891156462584
ta11,2438,95.38926681783825
ta11,2686,95.38926681783825
ta12,2371,86.67653589933383
ta12,2458,86.67653589933383
ta12,2522,72.09474463360473
ta12,2390,75.49962990377497
ta12,2371,76.90599555884529
ta12,2522,80.45891931902295
ta12,2476,86.67653589933383
ta12,2290,82.75351591413768
ta12,2468,68.76387860843819
ta12,2469,73.94522575869726
ta13,2466,94.38377535101404
ta13,2644,103.43213728549141
ta13,2620,106.24024960998439
ta13,2478,109.59438377535102
ta13,2687,98.67394695787831
ta13,2525,98.67394695787831
ta13,2644,88.29953198127926
ta13,2478,96.9578783151326
ta13,2687,109.59438377535102
ta13,2687,109.59438377535102
ta14,2365,80.52044609665427
ta14,2379,86.98884758364312
ta14,2375,87.58364312267658
ta14,2551,85.42750929368029
ta14,2410,88.4014869888476
ta14,2488,89.66542750929368
ta14,2706,86.98884758364312
ta14,2523,86.98884758364312
ta14,2440,69.51672862453532
ta14,2599,92.93680297397769
ta15,2340,71.47239263803681
ta15,2320,93.48159509202453
ta15,2307,98.2361963190184
ta15,2340,76.91717791411043
ta15,2523,98.2361963190184
ta15,2585,98.2361963190184
ta15,2294,98.2361963190184
ta15,2395,98.2361963190184
ta15,2585,84.66257668711657
ta15,2485,98.2361963190184
ta16,2449,84.7926267281106
ta16,2449,88.09523809523809
ta16,2329,81.41321044546851
ta16,2432,84.7926267281106
ta16,2372,84.7926267281106
ta16,2432,91.321044546851
ta16,2406,84.7926267281106
ta16,2349,88.09523809523809
ta16,2406,86.78955453149003
ta16,2406,88.09523809523809
ta17,2682,80.64295485636114
ta17,2682,80.64295485636114
ta17,2573,84.61012311901504
ta17,2669,74.4186046511628
ta17,2541,82.55813953488372
ta17,2669,84.61012311901504
ta17,2672,83.44733242134062
ta17,2641,82.55813953488372
ta17,2573,80.64295485636114
ta17,2673,83.44733242134062
ta18,2541,107.45069393718043
ta18,2758,107.45069393718043
ta18,2454,94.74068663257852
ta18,2848,98.61212563915267
ta18,2758,107.45069393718043
ta18,2758,92.25712198685171
ta18,2848,98.39298758217677
ta18,2840,89.9926953981008
ta18,2758,87.36303871439006
ta18,2840,98.61212563915267
ta19,2623,92.59830377794911
ta19,2643,95.99074787972243
ta19,2575,102.23592906707788
ta19,2781,110.94834232845028
ta19,2717,107.01619121048573
ta19,2459,105.62837316885118
ta19,2416,103.77794911333847
ta19,2548,105.70547417116423
ta19,2594,89.59136468774093
ta19,2527,103.77794911333847
ta20,2369,83.00455235204855
ta20,2273,83.00455235204855
ta20,2459,76.93474962063733
ta20,2412,77.54172989377845
ta20,2412,83.00455235204855
ta20,2295,83.00455235204855
ta20,2412,94.0060698027314
ta20,2557,83.00455235204855
ta20,2459,83.00455235204855
ta20,2412,83.00455235204855
ta21,2867,83.82066276803118
ta21,2921,85.38011695906432
ta21,2938,83.82066276803118
ta21,2826,82.58609486679663
ta21,3018,96.10136452241716
ta21,3018,96.10136452241716
ta21,2828,83.62573099415205
ta21,2921,81.02664067576349
ta21,2921,96.10136452241716
ta21,2829,96.10136452241716
ta22,3454,119.12640635340834
ta22,3086,122.50165453342157
ta22,3362,112.04500330906684
ta22,3211,107.80939774983456
ta22,3265,126.27399073461282
ta22,3362,116.21442753143614
ta22,3362,126.27399073461282
ta22,3204,121.6412971542025
ta22,3454,121.3765718067505
ta22,3114,122.50165453342157
ta23,2938,94.22554347826086
ta23,2938,96.94293478260869
ta23,2859,99.59239130434783
ta23,2837,99.59239130434783
ta23,2892,94.22554347826086
ta23,2899,94.22554347826086
ta23,2805,94.22554347826086
ta23,2877,94.22554347826086
ta23,2859,94.02173913043478
ta23,2837,92.73097826086956
ta24,2932,77.21598002496879
ta24,2839,83.02122347066168
ta24,2847,77.21598002496879
ta24,2839,80.27465667915106
ta24,2839,77.21598002496879
ta24,2847,77.71535580524345
ta24,2847,70.2247191011236
ta24,2847,72.53433208489388
ta24,2764,74.53183520599251
ta24,2839,77.71535580524345
ta25,2863,98.0718085106383
ta25,2937,95.27925531914893
ta25,2899,90.3590425531915
ta25,2937,95.27925531914893
ta25,2937,95.27925531914893
ta25,2921,95.27925531914893
ta25,2899,95.27925531914893
ta25,2937,95.27925531914893
ta25,2854,101.4627659574468
ta25,2937,98.0718085106383
ta26,3078,96.36127355425602
ta26,3022,95.45159194282002
ta26,3078,96.36127355425602
ta26,3022,96.36127355425602
ta26,2956,100.0
ta26,2890,96.36127355425602
ta26,2879,100.0
ta26,3022,87.5243664717349
ta26,2886,96.36127355425602
ta26,2893,96.36127355425602
ta27,3331,100.43316831683168
ta27,3224,106.12623762376239
ta27,3066,106.12623762376239
ta27,3239,106.12623762376239
ta27,3331,91.0891089108911
ta27,3331,106.12623762376239
ta27,3224,102.78465346534654
ta27,3331,100.43316831683168
ta27,3224,106.12623762376239
ta27,3331,102.78465346534654
ta28,3042,102.63984915147705
ta28,3198,89.81772470144563
ta28,3301,102.828409805154
ta28,3057,107.47957259585166
ta28,3198,101.00565681961031
ta28,3039,92.14330609679446
ta28,3198,107.47957259585166
ta28,3057,101.00565681961031
ta28,3314,101.00565681961031
ta28,3301,101.00565681961031
ta29,3112,101.3870541611625
ta29,3112,106.93527080581242
ta29,3133,107.001321003963
ta29,3049,101.3870541611625
ta29,3049,101.3870541611625
ta29,3152,106.0105680317041
ta29,3034,106.0105680317041
ta29,3114,108.1902245706737
ta29,3049,101.3870541611625
ta29,3119,101.3870541611625
ta30,2780,91.58180583842498
ta30,2772,90.020366598778
ta30,2822,88.73048200950441
ta30,2822,94.09368635437882
ta30,2822,91.58180583842498
ta30,2926,98.64222674813307
ta30,2926,98.64222674813307
ta30,2760,91.58180583842498
ta30,2859,91.58180583842498
ta30,2772,87.37270875763747
ta31,3818,127.43764172335601
ta31,3920,118.3106575963719
ta31,4043,129.1950113378685
ta31,3879,104.70521541950113
ta31,4043,122.67573696145124
ta31,3896,127.43764172335601
ta31,4043,108.44671201814057
ta31,3882,122.84580498866214
ta31,4043,129.1950113378685
ta31,3615,127.43764172335601
ta32,4088,135.28748590755356
ta32,3987,119.89853438556935
ta32,3901,125.08455467869221
ta32,4111,124.91544532130779
ta32,4226,125.08455467869221
ta32,4008,118.03833145434048
ta32,4253,118.03833145434048
ta32,4001,118.03833145434048
ta32,3920,124.74633596392333
ta32,3920,132.29988726042842
ta33,3693,110.8548931383577
ta33,3942,121.7097862767154
ta33,3924,107.7052868391451
ta33,3785,105.45556805399326
ta33,3924,92.01349831271091
ta33,3942,102.81214848143982
ta33,3858,112.87964004499437
ta33,3785,109.4488188976378
ta33,3901,112.87964004499437
ta33,3679,115.5230596175478
ta34,3951,119.20131291028446
ta34,4269,134.19037199124725
ta34,3767,121.1159737417943
ta34,3951,133.53391684901533
ta34,3994,128.11816192560175
ta34,4129,119.20131291028446
ta34,4269,117.01312910284464
ta34,4229,123.96061269146608
ta34,4069,134.19037199124725
ta34,4219,133.53391684901533
ta35,4002,103.83657199800697
ta35,3496,99.40209267563527
ta35,3707,99.40209267563527
ta35,3707,99.40209267563527
ta35,3913,84.70353761833582
ta35,3527,99.40209267563527
ta35,3736,99.40209267563527
ta35,4002,99.40209267563527
ta35,3831,103.83657199800697
ta35,4091,91.28051818634778
ta36,4577,149.80758658603628
ta36,4625,151.01704233095109
ta36,4715,148.92798240791646
ta36,4407,142.2759758108851
ta36,4471,132.82023089609675
ta36,4430,147.05882352941177
ta36,4571,136.17372182517866
ta36,4485,146.56404617921933
ta36,4401,159.20835623969214
ta36,4715,157.6690489279824
ta37,4195,125.29644268774705
ta37,4079,130.37831733483907
ta37,3985,140.09034443817052
ta37,4252,123.94127611518917
ta37,4388,130.37831733483907
ta37,4297,133.25804630152456
ta37,4039,137.09768492377188
ta37,4332,147.76962168266516
ta37,4039,147.76962168266516
ta37,4388,128.06324110671937
ta38,4079,163.0005977286312
ta38,4552,143.09623430962344
ta38,4139,133.47280334728032
ta38,4283,172.086072922893
ta38,4382,160.2510460251046
ta38,4012,168.26060968320382
ta38,3660,163.0005977286312
ta38,4079,162.64196054991032
ta38,4471,157.919904363419
ta38,4067,166.88583383144052
ta39,3651,118.66295264623956
ta39,3713,106.85236768802228
ta39,3940,118.66295264623956
ta39,3991,115.65459610027855
ta39,3985,118.66295264623956
ta39,3712,115.87743732590529
ta39,3859,108.52367688022284
ta39,3669,106.85236768802228
ta39,3859,118.66295264623956
ta39,3925,119.49860724233983
ta40,3674,125.26057633353771
ta40,3906,118.1483752299203
ta40,3674,131.88228080931944
ta40,3765,125.26057633353771
ta40,3487,125.26057633353771
ta40,3734,104.29184549356223
ta40,3588,119.9877375843041
ta40,3906,133.10852237890865
ta40,3802,118.1483752299203
ta40,3588,119.9877375843041
ta41,4057,108.98332436793976
ta41,3899,118.23561054330285
ta41,3899,122.32383001613772
ta41,3899,108.3916083916084
ta41,3889,118.23561054330285
ta41,4133,114.09359870898332
ta41,3884,118.23561054330285
ta41,3899,108.3916083916084
ta41,3877,104.84131253362024
ta41,4057,107.8536847767617
ta42,4252,137.86823781467595
ta42,4165,132.99410819496518
ta42,4441,131.97643277986074
ta42,4290,137.1719335832887
ta42,4327,136.5827530798072
ta42,4300,130.20889126941617
ta42,4219,131.97643277986074
ta42,4235,133.04767005891804
ta42,4265,120.78200321371185
ta42,4242,127.2094268880557
ta43,4416,144.1127694859038
ta43,4497,142.28855721393035
ta43,4388,142.56495301271423
ta43,4612,144.05749032614705
ta43,4624,144.05749032614705
ta43,4226,152.23880597014926
ta43,4563,144.1127694859038
ta43,4563,146.37921503593145
ta43,4506,152.29408512990602
ta43,4320,152.29408512990602
ta44,4639,142.50129735339908
ta44,4696,142.50129735339908
ta44,4639,143.12402698495072
ta44,4696,136.948624805397
ta44,4587,140.73689673066943
ta44,4677,127.86715101193565
ta44,4566,142.70887389724962
ta44,4556,140.73689673066943
ta44,4673,142.70887389724962
ta44,4587,136.1183186299948
ta45,4542,106.05908863294941
ta45,4073,127.44116174261393
ta45,4115,115.52328492739107
ta45,4112,120.18027040560841
ta45,4117,101.55232849273912
ta45,4170,110.61592388582875
ta45,4025,106.05908863294941
ta45,4542,110.0650976464697
ta45,4150,101.75262894341512
ta45,4083,120.18027040560841
ta46,4345,118.8659793814433
ta46,4190,121.08247422680411
ta46,4068,112.52577319587628
ta46,4135,112.52577319587628
ta46,4254,118.50515463917526
ta46,4049,128.14432989690724
ta46,4132,112.52577319587628
ta46,4224,121.95876288659795
ta46,4345,112.52577319587628
ta46,4044,123.96907216494846
ta47,4167,137.28339854667414
ta47,4297,137.28339854667414
ta47,4213,141.2520961430967
ta47,4213,148.5746226942426
ta47,4447,142.2023476802683
ta47,4259,148.5746226942426
ta47,4053,148.5746226942426
ta47,4333,138.06595863610954
ta47,4447,148.5746226942426
ta47,4167,137.28339854667414
ta48,3883,96.1297071129707
ta48,4055,111.92468619246863
ta48,3934,103.39958158995816
ta48,3934,100.31380753138075
ta48,4055,100.31380753138075
ta48,4009,110.14644351464436
ta48,3954,101.2029288702929
ta48,3929,96.02510460251045
ta48,3730,112.081589958159
ta48,4052,102.82426778242677
ta49,4108,104.12532637075718
ta49,4128,112.48041775456919
ta49,4108,104.12532637075718
ta49,3869,119.68668407310705
ta49,4069,107.46736292428199
ta49,3981,107.88511749347258
ta49,3825,115.56135770234988
ta49,3825,104.12532637075718
ta49,3909,105.8485639686684
ta49,3973,112.48041775456919
ta50,4128,130.38184836745987
ta50,4347,140.5644714997233
ta50,4253,120.97399003873824
ta50,4079,128.44493635860545
ta50,4029,128.44493635860545
ta50,4079,117.87493082457112
ta50,4163,132.8168234643055
ta50,4173,119.2584394023243
ta50,4253,120.97399003873824
ta50,4164,123.13226342003321
ta51,6698,147.93478260869566
ta51,6727,143.9855072463768
ta51,6675,143.3695652173913
ta51,6670,141.41304347826087
ta51,6535,141.41304347826087
ta51,6755,133.80434782608697
ta51,6591,145.0
ta51,6717,142.17391304347825
ta51,6835,143.3695652173913
ta51,6690,146.231884057971
ta52,6980,143.57764876632802
ta52,6796,154.7169811320755
ta52,6981,139.477503628447
ta52,6646,142.70682148040638
ta52,6796,150.1088534107402
ta52,7020,143.65021770682148
ta52,7043,149.8911465892598
ta52,6981,158.99854862119014
ta52,7020,153.30188679245282
ta52,7072,146.58925979680697
ta53,6727,138.8295914611704
ta53,6719,136.98932646301068
ta53,6719,145.78579315421422
ta53,6489,143.13581155686418
ta53,6660,141.44276775855724
ta53,6719,139.97055576002944
ta53,6372,145.08649245491353
ta53,6606,149.42951785057048
ta53,6355,138.0934854619065
ta53,6441,134.44976076555025
ta54,7232,152.80028178936246
ta54,7080,152.2367030644593
ta54,7057,152.2367030644593
ta54,7177,154.73758365621697
ta54,7272,147.55195491370202
ta54,6969,145.0158506516379
ta54,7065,149.3835857696372
ta54,7128,146.42479746389574
ta54,7100,136.63261711870376
ta54,7272,143.99436421275095
ta55,7305,162.4113475177305
ta55,7241,185.77827547592386
ta55,7103,185.77827547592386
ta55,7319,175.66256065696155
ta55,7615,172.67637178051513
ta55,7139,160.54497946995147
ta55,7615,189.06308324001492
ta55,7305,158.90257558790591
ta55,7656,168.5330347144457
ta55,7139,162.5979843225084
ta56,7613,189.06868033081625
ta56,7586,172.7076591154261
ta56,7310,177.81373606616324
ta56,7107,176.91477885652642
ta56,7531,176.91477885652642
ta56,8039,175.512405609493
ta56,7956,187.23480762315714
ta56,8039,170.80186983099603
ta56,7501,173.57065803667746
ta56,7484,187.4145990650845
ta57,7412,133.09548080190282
ta57,6813,132.21202854230376
ta57,6856,151.85185185185185
ta57,6731,133.09548080190282
ta57,6961,132.6197757390418
ta57,7412,136.5273530411145
ta57,7163,128.40638803941556
ta57,7000,135.33809038396194
ta57,6722,151.85185185185185
ta57,7000,137.85253143051307
ta58,8447,187.48700173310223
ta58,8367,187.00173310225304
ta58,8447,185.40727902946276
ta58,7790,187.48700173310223
ta58,8240,170.01733102253033
ta58,8013,185.1993067590988
ta58,7825,192.79029462738302
ta58,8013,189.2894280762565
ta58,8013,165.6152512998267
ta58,8294,187.48700173310223
ta59,6810,149.30320150659134
ta59,6707,152.95668549905838
ta59,6948,156.49717514124293
ta59,7143,151.75141242937852
ta59,7045,167.64595103578154
ta59,6810,152.6177024482109
ta59,6810,159.32203389830508
ta59,6948,149.19020715630884
ta59,6616,149.30320150659134
ta59,6686,153.10734463276836
ta60,6940,154.86595666544252
ta60,7070,160.19096584649284
ta60,7209,153.94785163422696
ta60,6913,160.99889827396254
ta60,6940,151.15681233933162
ta60,7181,160.99889827396254
ta60,6924,150.60594932060226
ta60,6913,166.83804627249356
ta60,7266,154.86595666544252
ta60,7266,160.99889827396254
ta61,6858,139.1213389121339
ta61,6785,137.72663877266388
ta61,6654,136.57601115760113
ta61,6844,139.1213389121339
ta61,6972,140.79497907949792
ta61,6785,135.84379358437937
ta61,7160,139.1213389121339
ta61,6654,139.1213389121339
ta61,6827,136.71548117154813
ta61,6818,143.09623430962344
ta62,7970,169.57127919135587
ta62,7577,177.79714186127572
ta62,7646,174.86929243638897
ta62,7437,168.87417218543047
ta62,7734,151.65562913907286
ta62,7714,162.112234227954
ta62,7827,171.97629836179854
ta62,7646,177.65772046009062
ta62,7621,151.51620773788775
ta62,7646,174.86929243638897
ta63,6762,136.76950998185117
ta63,6700,145.44464609800363
ta63,6762,143.19419237749545
ta63,6762,142.35934664246824
ta63,6762,138.43920145190563
ta63,6586,145.44464609800363
ta63,6586,140.47186932849365
ta63,6569,147.80399274047187
ta63,6714,144.21052631578948
ta63,6840,139.27404718693285
ta64,6451,139.78534418948928
ta64,6602,132.60547742413027
ta64,6442,137.41672834937083
ta64,6442,135.38119911176906
ta64,6096,138.74907475943746
ta64,6451,140.37749814951889
ta64,6499,144.33752775721686
ta64,6602,132.60547742413027
ta64,6144,131.45817912657293
ta64,6321,138.74907475943746
ta65,7097,158.09174311926606
ta65,6941,170.05504587155963
ta65,7287,165.46788990825686
ta65,7147,165.46788990825686
ta65,7434,170.05504587155963
ta65,7359,162.27522935779817
ta65,7495,168.11009174311926
ta65,7234,172.80733944954127
ta65,7287,168.11009174311926
ta65,7288,172.80733944954127
ta66,7802,167.73286467486818
ta66,7589,158.98066783831283
ta66,7589,174.23550087873463
ta66,7928,161.65202108963092
ta66,7594,170.96660808435854
ta66,7857,176.16871704745168
ta66,7620,172.37258347978909
ta66,7715,170.96660808435854
ta66,7594,167.73286467486818
ta66,7532,170.96660808435854
ta67,7017,149.02654867256638
ta67,7074,155.1858407079646
ta67,7260,148.24778761061947
ta67,7027,155.50442477876106
ta67,7136,155.50442477876106
ta67,6939,147.50442477876106
ta67,7304,146.30088495575222
ta67,7074,152.60176991150442
ta67,7136,152.60176991150442
ta67,7219,149.02654867256638
ta68,6727,153.52011494252872
ta68,7026,145.00718390804596
ta68,7026,152.3706896551724
ta68,6943,146.19252873563218
ta68,7058,153.125
ta68,6806,144.4683908045977
ta68,6625,144.43247126436782
ta68,7047,154.27442528735634
ta68,7026,138.2183908045977
ta68,6786,149.96408045977012
ta69,7030,131.32530120481925
ta69,7129,131.32530120481925
ta69,7079,127.80853142298925
ta69,7287,123.15206773038099
ta69,7104,131.03223705633346
ta69,7259,131.7486160859655
ta69,7268,133.27906219472484
ta69,7297,137.21914685770108
ta69,6935,130.51123412569197
ta69,7287,130.51123412569197
ta70,7394,139.96661101836395
ta70,7713,157.12854757929884
ta70,7620,166.04340567612687
ta70,7394,145.5091819699499
ta70,7771,166.04340567612687
ta70,7713,147.51252086811354
ta70,7675,157.12854757929884
ta70,7713,166.04340567612687
ta70,7870,157.12854757929884
ta70,7713,157.52921535893157
ta71,16464,None
ta71,16484,None
ta71,16802,None
ta71,17133,None
ta71,16334,None
ta71,17100,None
ta71,16323,None
ta71,16503,None
ta71,16811,None
ta71,16811,None
ta72,15771,None
ta72,15709,None
ta72,15772,None
ta72,15672,None
ta72,15989,None
ta72,15809,None
ta72,15558,None
ta72,15792,None
ta72,16053,None
ta72,15773,None
ta73,15415,None
ta73,16249,None
ta73,15343,None
ta73,16248,None
ta73,15606,None
ta73,15606,None
ta73,15781,None
ta73,15606,None
ta73,15921,None
ta73,15606,None
ta74,15698,None
ta74,15727,None
ta74,15243,None
ta74,15142,None
ta74,15562,None
ta74,15729,None
ta74,15173,None
ta74,15490,None
ta74,15052,None
ta74,15562,None
ta75,15547,None
ta75,15336,None
ta75,15548,None
ta75,15324,None
ta75,15324,None
ta75,15518,None
ta75,15220,None
ta75,15568,None
ta75,15399,None
ta75,15501,None
ta76,15573,None
ta76,15415,None
ta76,15203,None
ta76,15291,None
ta76,15195,None
ta76,15415,None
ta76,15573,None
ta76,15844,None
ta76,15358,None
ta76,15573,None
ta77,16364,None
ta77,16424,None
ta77,16117,None
ta77,16189,None
ta77,16285,None
ta77,16721,None
ta77,16285,None
ta77,16285,None
ta77,16447,None
ta77,16492,None
ta78,15624,None
ta78,15813,None
ta78,16017,None
ta78,15676,None
ta78,15602,None
ta78,15996,None
ta78,15610,None
ta78,15996,None
ta78,15866,None
ta78,15674,None
ta79,15568,None
ta79,15605,None
ta79,15819,None
ta79,15675,None
ta79,15533,None
ta79,16031,None
ta79,15473,None
ta79,16031,None
ta79,15759,None
ta79,15533,None
ta80,15466,None
ta80,15595,None
ta80,15473,None
ta80,15630,None
ta80,15451,None
ta80,15627,None
ta80,15534,None
ta80,15755,None
ta80,15560,None
ta80,15514,None
yn1,1518,80.99273607748184
yn1,1540,92.85714285714286
yn1,1593,78.57142857142857
yn1,1531,91.88861985472155
yn1,1473,85.59322033898306
yn1,1518,86.80387409200968
yn1,1473,86.80387409200968
yn1,1543,83.7772397094431
yn1,1593,85.59322033898306
yn1,1543,79.90314769975787
yn2,1619,74.56445993031359
yn2,1586,84.20441347270615
yn2,1620,84.20441347270615
yn2,1586,84.20441347270615
yn2,1586,88.03716608594657
yn2,1586,84.20441347270615
yn2,1620,84.20441347270615
yn2,1586,84.5528455284553
yn2,1586,84.90127758420442
yn2,1538,84.20441347270615
yn3,1974,124.42563482466747
yn3,1922,138.69407496977027
yn3,1974,118.98428053204353
yn3,1974,138.69407496977027
yn3,1974,118.98428053204353
yn3,1974,138.69407496977027
yn3,1974,132.4062877871826
yn3,1900,132.4062877871826
yn3,1974,122.2490931076179
yn3,1838,138.69407496977027
yn4,1880,84.20479302832244
yn4,1831,91.17647058823529
yn4,1918,104.79302832244008
yn4,1831,83.2244008714597
yn4,1880,108.93246187363835
yn4,1815,104.79302832244008
yn4,1880,97.7124183006536
yn4,1880,104.79302832244008
yn4,1804,99.45533769063181
yn4,1772,91.17647058823529
